,1,2,3,4,5,6,prediction,signal_0.00_sigma,trade_result_0.00_sigma,equity_curve_0.00_sigma,noncomp_curve_0.00_sigma,correct_prediction_0.00_sigma,signal_0.25_sigma,trade_result_0.25_sigma,equity_curve_0.25_sigma,noncomp_curve_0.25_sigma,correct_prediction_0.25_sigma,signal_0.50_sigma,trade_result_0.50_sigma,equity_curve_0.50_sigma,noncomp_curve_0.50_sigma,correct_prediction_0.50_sigma,signal_1.00_sigma,trade_result_1.00_sigma,equity_curve_1.00_sigma,noncomp_curve_1.00_sigma,correct_prediction_1.00_sigma,signal_2.00_sigma,trade_result_2.00_sigma,equity_curve_2.00_sigma,noncomp_curve_2.00_sigma,correct_prediction_2.00_sigma,trade_0.00_sigma,trade_0.25_sigma,trade_0.50_sigma,trade_1.00_sigma,trade_2.00_sigma
2005,0.0021847070506457733,0.0021713383339911907,0.0021982414068744127,-0.0003968253968253954,113135.0,0,-0.000711317581590265,-1.0,-0.0021847070506457733,0.9978152929493542,-0.0021847070506457733,0,-1.0,-0.0021847070506457733,0.9978152929493542,-0.0021847070506457733,0.0,-1.0,-0.0021847070506457733,0.9978152929493542,-0.0021847070506457733,0.0,-1.0,-0.0021847070506457733,0.9978152929493542,-0.0021847070506457733,0.0,0.0,0.0,1.0,0.0,,1,1,1,1,1
2006,-0.0031708283789141367,-0.0031514674020091116,-0.0031904287138583287,-0.000992457324335172,106677.0,1,-0.00017408645362593234,-1.0,0.0031708283789141367,1.0009791939971526,0.0009861213282683634,1,-1.0,0.0031708283789141367,1.0009791939971526,0.0009861213282683634,1.0,0.0,-0.0,0.9978152929493542,-0.0021847070506457733,,0.0,-0.0,0.9978152929493542,-0.0021847070506457733,,0.0,-0.0,1.0,0.0,,0,0,1,1,0
2007,0.0011928429423460063,0.0011855364552459946,0.0012002400480095599,0.003576395787800557,100238.0,2,-0.0008900274988263845,-1.0,-0.0011928429423460063,0.999785183030158,-0.0002067216140776429,0,-1.0,-0.0011928429423460063,0.999785183030158,-0.0002067216140776429,0.0,-1.0,-0.0011928429423460063,0.9966250560193947,-0.0033775499929917796,0.0,-1.0,-0.0011928429423460063,0.9966250560193947,-0.0033775499929917796,0.0,0.0,0.0,1.0,0.0,,0,0,1,1,0
2008,0.005957108816521117,0.005920663114268754,0.005994005994006013,-0.00019798059790143707,110886.0,3,-9.200441854773089e-05,-1.0,-0.005957108816521117,0.9938293539017018,-0.00616383043059876,0,0.0,0.0,0.999785183030158,-0.0002067216140776429,,0.0,0.0,0.9966250560193947,-0.0033775499929917796,,0.0,0.0,0.9966250560193947,-0.0033775499929917796,,0.0,0.0,1.0,0.0,,0,1,1,1,0
2009,-0.006119226213975759,-0.006082009024916624,-0.006156901688182725,-0.000990099009901102,106820.0,4,-0.00027271060389466584,-1.0,0.006119226213975759,0.9999108205363156,-4.460421662300096e-05,1,-1.0,0.006119226213975759,1.0059030947305005,0.005912504599898116,1.0,-1.0,0.006119226213975759,1.0027236301876936,0.0027416762209839796,1.0,0.0,-0.0,0.9966250560193947,-0.0033775499929917796,,0.0,-0.0,1.0,0.0,,0,1,1,0,0
2010,0.003972194637537285,0.003947887879984124,0.003996802557953538,0.00019821605550074395,95897.0,0,-0.0007393359555862844,-1.0,-0.003972194637537285,0.9959389801369658,-0.004016798854160286,0,-1.0,-0.003972194637537285,1.00190745185173,0.001940309962360831,0.0,-1.0,-0.003972194637537285,0.9987406167609302,-0.0012305184165533056,0.0,-1.0,-0.003972194637537285,0.9926662673162391,-0.007349744630529065,0.0,0.0,0.0,1.0,0.0,,0,0,0,1,0
2011,-0.0035608308605339367,-0.0035391270153363186,-0.003582802547770547,-0.0011890606420927874,111736.0,1,-0.0005150748183950782,-1.0,0.0035608308605339367,0.9994853503926462,-0.00045596799362634943,1,-1.0,0.0035608308605339367,1.0054750748256824,0.005501140822894768,1.0,-1.0,0.0035608308605339367,1.0022969631707612,0.002330312443980631,1.0,-1.0,0.0035608308605339367,0.9962009839951098,-0.003788913769995128,1.0,0.0,-0.0,1.0,0.0,,0,0,0,0,0
2012,0.0013897161008535885,0.0013812154696131174,0.001398322013583586,0.002182539682539675,99144.0,2,-0.0005094636580906808,-1.0,-0.0013897161008535885,0.9980963495086382,-0.001845684094479938,0,-1.0,-0.0013897161008535885,1.0040777499251903,0.004111424722041179,0.0,-1.0,-0.0013897161008535885,1.0009040549432062,0.0009405963431270425,0.0,-1.0,-0.0013897161008535885,0.9948165474479657,-0.005178629870848717,0.0,0.0,0.0,1.0,0.0,,0,0,0,0,0
2013,0.0027755749405236063,0.0027586206896552667,0.0027927388789148466,0.0047515343496336016,98372.0,3,-9.787652379600331e-05,-1.0,-0.0027755749405236063,0.9953260582927139,-0.004621259035003544,0,0.0,0.0,1.0040777499251903,0.004111424722041179,,0.0,0.0,1.0009040549432062,0.0009405963431270425,,0.0,0.0,0.9948165474479657,-0.005178629870848717,,0.0,0.0,1.0,0.0,,0,1,1,1,0
2014,0.0069197311190192234,0.006877579092159358,0.006962403023672126,0.0031527093596059874,88180.0,4,-0.00025429570814594626,-1.0,-0.0069197311190192234,0.9884386695935751,-0.011540990154022768,0,-1.0,-0.0069197311190192234,0.9971298018731182,-0.002808306396978044,0.0,-1.0,-0.0069197311190192234,0.9939780680070632,-0.005979134775892181,0.0,0.0,0.0,0.9948165474479657,-0.005178629870848717,,0.0,0.0,1.0,0.0,,0,1,1,0,0
